conduct	to organize and perform a specific task | Pattern: conduct + noun | Example: The students conducted three trials under the same conditions, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /kɑndʌkt/ Stress syllable 2 of 2. Keep the final /t/ audible.
conference	a meeting or event with talks about a specific subject | Pattern: conference on + topic | Example: She presented the research at a national education conference, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /kɑnfɚəns/ Stress syllable 1 of 3. Keep the final /s/ audible.
confine	to limit something to a particular area, group, or topic | Pattern: confine + noun + to + noun; be confine to | Example: The analysis was confined to students who completed both assessments. | Pronunciation: IPA (stress shown separately): /kənfaɪn/ Stress syllable 2 of 2. Let /aɪ/ glide smoothly, as in my. Keep the final /n/ audible.
confirm	to show that information or a result is correct | Pattern: confirm + noun; confirm that + clause | Example: A second measurement confirmed the original result, so the team had stronger evidence before drawing a conclusion. | Pronunciation: IPA (stress shown separately): /kənfɝm/ Stress syllable 2 of 2. Keep the final /m/ audible.
conflict	fighting, or disagreement between people or ideas | Pattern: conflict between + nouns; conflict over + issue | Example: The schedule created a conflict between two required courses, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /kɑnflɪkt/ Stress syllable 1 of 2. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
conformity	agreement in form or opinion, or doing as others do | Pattern: conformity with/to + standard | Example: The audit checked the laboratory’s conformity with safety standards, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /kənfɔrməti/ Stress syllable 2 of 4.
consent	voluntary agreement or permission | Pattern: consent to + noun/gerund; consent from + person | Example: Researchers obtained written consent before interviewing participants, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /kənsɛnt/ Stress syllable 2 of 2. Keep the final /t/ audible.
consequence	the undesired results of a particular act or situation | Pattern: consequence of/for + noun | Example: The report examines the long-term consequences of the policy, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /kɑnsəkwəns/ Stress syllable 1 of 3. For /w/, round the lips; do not touch the teeth. Keep the final /s/ audible.
considerable	large or of noticeable importance | Pattern: considerable + noun | Example: The change required considerable time, training, and financial support. | Pronunciation: IPA (stress shown separately): /kənsɪdɚəbəl/ Stress syllable 2 of 5. For /b/, close both lips completely. Keep /ɪ/ short and relaxed, as in sit. Keep the final /l/ audible.
consistent	in agreement with expectations or other facts | Pattern: consistent + noun; be consistent with + noun | Example: The measurements were consistent across all three trials, which reduced uncertainty about whether the first result was reliable. | Pronunciation: IPA (stress shown separately): /kənsɪstənt/ Stress syllable 2 of 3. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
constant	unchanging, or happening frequently | Pattern: constant + noun; keep/remain constant | Example: The experiment kept temperature constant while pressure changed, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /kɑnstənt/ Stress syllable 1 of 2. Keep the final /t/ audible.
constitutional	relating to the laws and principles of a government | Pattern: constitutional + noun | Example: The court considered whether the policy raised a constitutional issue. | Pronunciation: IPA (stress shown separately): /kɑnstətuʃənəl/ Stress syllable 3 of 5. Use a clear /ʃ/ “sh” sound. Keep the final /l/ audible.
constraints	conditions that limit the freedom of a system or thing | Pattern: constraints on + noun | Example: Budget constraints limited the number of schools in the pilot, which allowed leaders to direct limited resources toward the highest-priority work. | Pronunciation: IPA (stress shown separately): /kənstreɪnts/ Stress syllable 2 of 2. Keep the final /s/ audible.
construction	the act of building something | Pattern: construction of + structure | Example: Construction of the new science wing began in June, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /kənstrʌkʃən/ Stress syllable 2 of 3. Use a clear /ʃ/ “sh” sound. Keep the final /n/ audible.
consultation	a meeting to discuss something or seek advice | Pattern: consultation with + person; consultation on + issue | Example: The policy was revised after consultation with teachers and families, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /kɑnsəlteɪʃən/ Stress syllable 3 of 4. Use a clear /ʃ/ “sh” sound. Keep the final /n/ audible.
consumer	a person who buys goods or services | Pattern: consumer of + product | Example: The law requires clear information so each consumer can compare prices, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /kənsumɚ/ Stress syllable 2 of 3.
contact	communication, or when people or things touch | Pattern: contact with + person; contact between + things | Example: Please provide an emergency contact for each student, so staff members could respond quickly and consistently. | Pronunciation: IPA (stress shown separately): /kɑntækt/ Stress syllable 1 of 2. Keep the final /t/ audible.
contemporary	existing now, or of the same period | Pattern: contemporary + noun | Example: The class examined contemporary debates about privacy and artificial intelligence, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /kəntɛmpɚɛri/ Stress syllable 2 of 5.
context	the situation in which something exists or happens | Pattern: context for + event; context of + statement | Example: The phrase sounds natural in a professional context but formal in casual speech, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /kɑntɛkst/ Stress syllable 1 of 2. Keep the final /t/ audible.
contract	a legal agreement between people or groups | Pattern: contract with + party; contract for + service | Example: The contract specifies the work, payment, and deadline, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /kɑntrækt/ Stress syllable 1 of 2. Keep the final /t/ audible.
contradiction	disagreement or incompatibility of two or more things | Pattern: contradiction between + claims | Example: The second statement creates a contradiction in the argument, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /kɑntrədɪkʃən/ Stress syllable 3 of 4. Use a clear /ʃ/ “sh” sound. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
